"SUID","Assembly","interaction","name","Regulator Gene","Regulatory function","selected","shared interaction","shared name","Strength","Target Gene"
"10046","hg19","regulates","STAT3 regulates KCND1","STAT3","Metatargetome","false","regulates","STAT3 regulates KCND1","5","KCND1"
"10048","hg19","regulates","STAT3 regulates KCNIP2","STAT3","Metatargetome","false","regulates","STAT3 regulates KCNIP2","5","KCNIP2"
"10050","hg19","regulates","STAT3 regulates KCNK3","STAT3","Metatargetome","false","regulates","STAT3 regulates KCNK3","5","KCNK3"
"10052","hg19","regulates","STAT3 regulates KCNQ5","STAT3","Metatargetome","false","regulates","STAT3 regulates KCNQ5","5","KCNQ5"
"10054","hg19","regulates","STAT3 regulates KCTD17","STAT3","Metatargetome","false","regulates","STAT3 regulates KCTD17","5","KCTD17"
"10056","hg19","regulates","STAT3 regulates KHDRBS1","STAT3","Metatargetome","false","regulates","STAT3 regulates KHDRBS1","5","KHDRBS1"
"10058","hg19","regulates","STAT3 regulates KLF3","STAT3","Metatargetome","false","regulates","STAT3 regulates KLF3","5","KLF3"
"10060","hg19","regulates","STAT3 regulates KPNA2","STAT3","Metatargetome","false","regulates","STAT3 regulates KPNA2","5","KPNA2"
"10062","hg19","regulates","STAT3 regulates LAMA1","STAT3","Metatargetome","false","regulates","STAT3 regulates LAMA1","5","LAMA1"
"10064","hg19","regulates","STAT3 regulates LCK","STAT3","Metatargetome","false","regulates","STAT3 regulates LCK","5","LCK"
"10066","hg19","regulates","STAT3 regulates LCOR","STAT3","Metatargetome","false","regulates","STAT3 regulates LCOR","5","LCOR"
"10068","hg19","regulates","STAT3 regulates LDB1","STAT3","Metatargetome","false","regulates","STAT3 regulates LDB1","5","LDB1"
"10070","hg19","regulates","STAT3 regulates LDB3","STAT3","Metatargetome","false","regulates","STAT3 regulates LDB3","5","LDB3"
"10072","hg19","regulates","STAT3 regulates LEF1","STAT3","Metatargetome","false","regulates","STAT3 regulates LEF1","5","LEF1"
"10074","hg19","regulates","STAT3 regulates LHX1","STAT3","Metatargetome","false","regulates","STAT3 regulates LHX1","5","LHX1"
"10076","hg19","regulates","STAT3 regulates LRRC8A","STAT3","Metatargetome","false","regulates","STAT3 regulates LRRC8A","5","LRRC8A"
"10078","hg19","regulates","STAT3 regulates LSM4","STAT3","Metatargetome","false","regulates","STAT3 regulates LSM4","5","LSM4"
"10080","hg19","regulates","STAT3 regulates LUZP1","STAT3","Metatargetome","false","regulates","STAT3 regulates LUZP1","5","LUZP1"
"10082","hg19","regulates","STAT3 regulates LZIC","STAT3","Metatargetome","false","regulates","STAT3 regulates LZIC","5","LZIC"
"10084","hg19","regulates","STAT3 regulates MARK1","STAT3","Metatargetome","false","regulates","STAT3 regulates MARK1","5","MARK1"
"10086","hg19","regulates","STAT3 regulates MAZ","STAT3","Metatargetome","false","regulates","STAT3 regulates MAZ","5","MAZ"
"10088","hg19","regulates","STAT3 regulates MDGA1","STAT3","Metatargetome","false","regulates","STAT3 regulates MDGA1","5","MDGA1"
"10090","hg19","regulates","STAT3 regulates MECP2","STAT3","Metatargetome","false","regulates","STAT3 regulates MECP2","5","MECP2"
"10092","hg19","regulates","STAT3 regulates MED30","STAT3","Metatargetome","false","regulates","STAT3 regulates MED30","5","MED30"
"10094","hg19","regulates","STAT3 regulates MEF2D","STAT3","Metatargetome","false","regulates","STAT3 regulates MEF2D","5","MEF2D"
"10096","hg19","regulates","STAT3 regulates MIR193B","STAT3","Metatargetome","false","regulates","STAT3 regulates MIR193B","5","MIR193B"
"10098","hg19","regulates","STAT3 regulates MNAT1","STAT3","Metatargetome","false","regulates","STAT3 regulates MNAT1","5","MNAT1"
"10100","hg19","regulates","STAT3 regulates MPI","STAT3","Metatargetome","false","regulates","STAT3 regulates MPI","5","MPI"
"10102","hg19","regulates","STAT3 regulates MRGPRF","STAT3","Metatargetome","false","regulates","STAT3 regulates MRGPRF","5","MRGPRF"
"10104","hg19","regulates","STAT3 regulates NAE1","STAT3","Metatargetome","false","regulates","STAT3 regulates NAE1","5","NAE1"
"10106","hg19","regulates","STAT3 regulates NCDN","STAT3","Metatargetome","false","regulates","STAT3 regulates NCDN","5","NCDN"
"10108","hg19","regulates","STAT3 regulates NDP","STAT3","Metatargetome","false","regulates","STAT3 regulates NDP","5","NDP"
"10110","hg19","regulates","STAT3 regulates NEK6","STAT3","Metatargetome","false","regulates","STAT3 regulates NEK6","5","NEK6"
"10112","hg19","regulates","STAT3 regulates NEURL","STAT3","Metatargetome","false","regulates","STAT3 regulates NEURL","5","NEURL"
"10114","hg19","regulates","STAT3 regulates NEUROG3","STAT3","Metatargetome","false","regulates","STAT3 regulates NEUROG3","5","NEUROG3"
"10116","hg19","regulates","STAT3 regulates NFKBIL1","STAT3","Metatargetome","false","regulates","STAT3 regulates NFKBIL1","5","NFKBIL1"
"10118","hg19","regulates","STAT3 regulates NKRF","STAT3","Metatargetome","false","regulates","STAT3 regulates NKRF","5","NKRF"
"10120","hg19","regulates","STAT3 regulates NKX2-5","STAT3","Metatargetome","false","regulates","STAT3 regulates NKX2-5","5","NKX2-5"
"10122","hg19","regulates","STAT3 regulates NOL4","STAT3","Metatargetome","false","regulates","STAT3 regulates NOL4","5","NOL4"
"10124","hg19","regulates","STAT3 regulates NPY1R","STAT3","Metatargetome","false","regulates","STAT3 regulates NPY1R","5","NPY1R"
"10126","hg19","regulates","STAT3 regulates NQO2","STAT3","Metatargetome","false","regulates","STAT3 regulates NQO2","5","NQO2"
"10128","hg19","regulates","STAT3 regulates NRXN2","STAT3","Metatargetome","false","regulates","STAT3 regulates NRXN2","5","NRXN2"
"10130","hg19","regulates","STAT3 regulates NUP107","STAT3","Metatargetome","false","regulates","STAT3 regulates NUP107","5","NUP107"
"10132","hg19","regulates","STAT3 regulates OIT3","STAT3","Metatargetome","false","regulates","STAT3 regulates OIT3","5","OIT3"
"10134","hg19","regulates","STAT3 regulates OR5I1","STAT3","Metatargetome","false","regulates","STAT3 regulates OR5I1","5","OR5I1"
"10136","hg19","regulates","STAT3 regulates P2RY14","STAT3","Metatargetome","false","regulates","STAT3 regulates P2RY14","5","P2RY14"
"10138","hg19","regulates","STAT3 regulates P4HA2","STAT3","Metatargetome","false","regulates","STAT3 regulates P4HA2","5","P4HA2"
"10140","hg19","regulates","STAT3 regulates PAIP2","STAT3","Metatargetome","false","regulates","STAT3 regulates PAIP2","5","PAIP2"
"10142","hg19","regulates","STAT3 regulates PANK2","STAT3","Metatargetome","false","regulates","STAT3 regulates PANK2","5","PANK2"
"10144","hg19","regulates","STAT3 regulates PATZ1","STAT3","Metatargetome","false","regulates","STAT3 regulates PATZ1","5","PATZ1"
"10146","hg19","regulates","STAT3 regulates PAX3","STAT3","Metatargetome","false","regulates","STAT3 regulates PAX3","5","PAX3"
"10148","hg19","regulates","STAT3 regulates PAX9","STAT3","Metatargetome","false","regulates","STAT3 regulates PAX9","5","PAX9"
"10150","hg19","regulates","STAT3 regulates PBXIP1","STAT3","Metatargetome","false","regulates","STAT3 regulates PBXIP1","5","PBXIP1"
"10152","hg19","regulates","STAT3 regulates PCBP4","STAT3","Metatargetome","false","regulates","STAT3 regulates PCBP4","5","PCBP4"
"10154","hg19","regulates","STAT3 regulates PCDH12","STAT3","Metatargetome","false","regulates","STAT3 regulates PCDH12","5","PCDH12"
"10156","hg19","regulates","STAT3 regulates PCDH15","STAT3","Metatargetome","false","regulates","STAT3 regulates PCDH15","5","PCDH15"
"10158","hg19","regulates","STAT3 regulates PDK1","STAT3","Metatargetome","false","regulates","STAT3 regulates PDK1","5","PDK1"
"10160","hg19","regulates","STAT3 regulates PELI1","STAT3","Metatargetome","false","regulates","STAT3 regulates PELI1","5","PELI1"
"10162","hg19","regulates","STAT3 regulates PET112L","STAT3","Metatargetome","false","regulates","STAT3 regulates PET112L","5","PET112L"
"10164","hg19","regulates","STAT3 regulates PEX14","STAT3","Metatargetome","false","regulates","STAT3 regulates PEX14","5","PEX14"
"10166","hg19","regulates","STAT3 regulates PGK1","STAT3","Metatargetome","false","regulates","STAT3 regulates PGK1","5","PGK1"
"10168","hg19","regulates","STAT3 regulates PGRMC1","STAT3","Metatargetome","false","regulates","STAT3 regulates PGRMC1","5","PGRMC1"
"10170","hg19","regulates","STAT3 regulates PHC1","STAT3","Metatargetome","false","regulates","STAT3 regulates PHC1","5","PHC1"
"10172","hg19","regulates","STAT3 regulates PHF23","STAT3","Metatargetome","false","regulates","STAT3 regulates PHF23","5","PHF23"
"10174","hg19","regulates","STAT3 regulates PIP","STAT3","Metatargetome","false","regulates","STAT3 regulates PIP","5","PIP"
"10176","hg19","regulates","STAT3 regulates PLXDC1","STAT3","Metatargetome","false","regulates","STAT3 regulates PLXDC1","5","PLXDC1"
"10178","hg19","regulates","STAT3 regulates PLXNA2","STAT3","Metatargetome","false","regulates","STAT3 regulates PLXNA2","5","PLXNA2"
"10180","hg19","regulates","STAT3 regulates PNLIPRP1","STAT3","Metatargetome","false","regulates","STAT3 regulates PNLIPRP1","5","PNLIPRP1"
"10182","hg19","regulates","STAT3 regulates POLR1B","STAT3","Metatargetome","false","regulates","STAT3 regulates POLR1B","5","POLR1B"
"10184","hg19","regulates","STAT3 regulates POU2AF1","STAT3","Metatargetome","false","regulates","STAT3 regulates POU2AF1","5","POU2AF1"
"10186","hg19","regulates","STAT3 regulates POU3F4","STAT3","Metatargetome","false","regulates","STAT3 regulates POU3F4","5","POU3F4"
"10188","hg19","regulates","STAT3 regulates PPARGC1A","STAT3","Metatargetome","false","regulates","STAT3 regulates PPARGC1A","5","PPARGC1A"
"10190","hg19","regulates","STAT3 regulates PPARGC1B","STAT3","Metatargetome","false","regulates","STAT3 regulates PPARGC1B","5","PPARGC1B"
"10192","hg19","regulates","STAT3 regulates PRCC","STAT3","Metatargetome","false","regulates","STAT3 regulates PRCC","5","PRCC"
"10194","hg19","regulates","STAT3 regulates PRKAG2","STAT3","Metatargetome","false","regulates","STAT3 regulates PRKAG2","5","PRKAG2"
"10196","hg19","regulates","STAT3 regulates PRNP","STAT3","Metatargetome","false","regulates","STAT3 regulates PRNP","5","PRNP"
"10198","hg19","regulates","STAT3 regulates PRR16","STAT3","Metatargetome","false","regulates","STAT3 regulates PRR16","5","PRR16"
"10200","hg19","regulates","STAT3 regulates PSMA6","STAT3","Metatargetome","false","regulates","STAT3 regulates PSMA6","5","PSMA6"
"10202","hg19","regulates","STAT3 regulates PSMD7","STAT3","Metatargetome","false","regulates","STAT3 regulates PSMD7","5","PSMD7"
"10204","hg19","regulates","STAT3 regulates PTCH2","STAT3","Metatargetome","false","regulates","STAT3 regulates PTCH2","5","PTCH2"
"10206","hg19","regulates","STAT3 regulates PTK2","STAT3","Metatargetome","false","regulates","STAT3 regulates PTK2","5","PTK2"
"10208","hg19","regulates","STAT3 regulates PTPN22","STAT3","Metatargetome","false","regulates","STAT3 regulates PTPN22","5","PTPN22"
"10210","hg19","regulates","STAT3 regulates PTPRZ1","STAT3","Metatargetome","false","regulates","STAT3 regulates PTPRZ1","5","PTPRZ1"
"10212","hg19","regulates","STAT3 regulates QARS","STAT3","Metatargetome","false","regulates","STAT3 regulates QARS","5","QARS"
"10214","hg19","regulates","STAT3 regulates RAB11FIP2","STAT3","Metatargetome","false","regulates","STAT3 regulates RAB11FIP2","5","RAB11FIP2"
"10216","hg19","regulates","STAT3 regulates RAB32","STAT3","Metatargetome","false","regulates","STAT3 regulates RAB32","5","RAB32"
"10218","hg19","regulates","STAT3 regulates RAB5B","STAT3","Metatargetome","false","regulates","STAT3 regulates RAB5B","5","RAB5B"
"10220","hg19","regulates","STAT3 regulates RABEPK","STAT3","Metatargetome","false","regulates","STAT3 regulates RABEPK","5","RABEPK"
"10222","hg19","regulates","STAT3 regulates RALY","STAT3","Metatargetome","false","regulates","STAT3 regulates RALY","5","RALY"
"10224","hg19","regulates","STAT3 regulates RAPGEF2","STAT3","Metatargetome","false","regulates","STAT3 regulates RAPGEF2","5","RAPGEF2"
"10226","hg19","regulates","STAT3 regulates RAPGEF5","STAT3","Metatargetome","false","regulates","STAT3 regulates RAPGEF5","5","RAPGEF5"
"10228","hg19","regulates","STAT3 regulates RASGEF1A","STAT3","Metatargetome","false","regulates","STAT3 regulates RASGEF1A","5","RASGEF1A"
"10230","hg19","regulates","STAT3 regulates RAX","STAT3","Metatargetome","false","regulates","STAT3 regulates RAX","5","RAX"
"10232","hg19","regulates","STAT3 regulates RBM22","STAT3","Metatargetome","false","regulates","STAT3 regulates RBM22","5","RBM22"
"10234","hg19","regulates","STAT3 regulates REST","STAT3","Metatargetome","false","regulates","STAT3 regulates REST","5","REST"
"10236","hg19","regulates","STAT3 regulates RFX5","STAT3","Metatargetome","false","regulates","STAT3 regulates RFX5","5","RFX5"
"10238","hg19","regulates","STAT3 regulates RFXANK","STAT3","Metatargetome","false","regulates","STAT3 regulates RFXANK","5","RFXANK"
"10240","hg19","regulates","STAT3 regulates RGMA","STAT3","Metatargetome","false","regulates","STAT3 regulates RGMA","5","RGMA"
"10242","hg19","regulates","STAT3 regulates RGS14","STAT3","Metatargetome","false","regulates","STAT3 regulates RGS14","5","RGS14"
"10244","hg19","regulates","STAT3 regulates RGS16","STAT3","Metatargetome","false","regulates","STAT3 regulates RGS16","5","RGS16"
"10246","hg19","regulates","STAT3 regulates RIMS4","STAT3","Metatargetome","false","regulates","STAT3 regulates RIMS4","5","RIMS4"
"10248","hg19","regulates","STAT3 regulates RMND5A","STAT3","Metatargetome","false","regulates","STAT3 regulates RMND5A","5","RMND5A"
"10250","hg19","regulates","STAT3 regulates RND2","STAT3","Metatargetome","false","regulates","STAT3 regulates RND2","5","RND2"
"10252","hg19","regulates","STAT3 regulates RNF122","STAT3","Metatargetome","false","regulates","STAT3 regulates RNF122","5","RNF122"
"10254","hg19","regulates","STAT3 regulates RNF167","STAT3","Metatargetome","false","regulates","STAT3 regulates RNF167","5","RNF167"
"10256","hg19","regulates","STAT3 regulates RNPEPL1","STAT3","Metatargetome","false","regulates","STAT3 regulates RNPEPL1","5","RNPEPL1"
"10258","hg19","regulates","STAT3 regulates ROR1","STAT3","Metatargetome","false","regulates","STAT3 regulates ROR1","5","ROR1"
"10260","hg19","regulates","STAT3 regulates RTKN","STAT3","Metatargetome","false","regulates","STAT3 regulates RTKN","5","RTKN"
"10262","hg19","regulates","STAT3 regulates RUFY3","STAT3","Metatargetome","false","regulates","STAT3 regulates RUFY3","5","RUFY3"
"10264","hg19","regulates","STAT3 regulates S100A3","STAT3","Metatargetome","false","regulates","STAT3 regulates S100A3","5","S100A3"
"10266","hg19","regulates","STAT3 regulates S1PR1","STAT3","Metatargetome","false","regulates","STAT3 regulates S1PR1","5","S1PR1"
"10268","hg19","regulates","STAT3 regulates S1PR2","STAT3","Metatargetome","false","regulates","STAT3 regulates S1PR2","5","S1PR2"
"10270","hg19","regulates","STAT3 regulates SALL2","STAT3","Metatargetome","false","regulates","STAT3 regulates SALL2","5","SALL2"
"10272","hg19","regulates","STAT3 regulates SAMD4B","STAT3","Metatargetome","false","regulates","STAT3 regulates SAMD4B","5","SAMD4B"
"10274","hg19","regulates","STAT3 regulates SAT1","STAT3","Metatargetome","false","regulates","STAT3 regulates SAT1","5","SAT1"
"10276","hg19","regulates","STAT3 regulates SCAMP5","STAT3","Metatargetome","false","regulates","STAT3 regulates SCAMP5","5","SCAMP5"
"10278","hg19","regulates","STAT3 regulates SDHAF2","STAT3","Metatargetome","false","regulates","STAT3 regulates SDHAF2","5","SDHAF2"
"10280","hg19","regulates","STAT3 regulates SDK2","STAT3","Metatargetome","false","regulates","STAT3 regulates SDK2","5","SDK2"
"10282","hg19","regulates","STAT3 regulates SEC31A","STAT3","Metatargetome","false","regulates","STAT3 regulates SEC31A","5","SEC31A"
"10284","hg19","regulates","STAT3 regulates SELE","STAT3","Metatargetome","false","regulates","STAT3 regulates SELE","5","SELE"
"10286","hg19","regulates","STAT3 regulates SEPP1","STAT3","Metatargetome","false","regulates","STAT3 regulates SEPP1","5","SEPP1"
"10288","hg19","regulates","STAT3 regulates SEPT6","STAT3","Metatargetome","false","regulates","STAT3 regulates SEPT6","5","SEPT6"
"10290","hg19","regulates","STAT3 regulates SERPINI2","STAT3","Metatargetome","false","regulates","STAT3 regulates SERPINI2","5","SERPINI2"
"10292","hg19","regulates","STAT3 regulates SESN2","STAT3","Metatargetome","false","regulates","STAT3 regulates SESN2","5","SESN2"
"10294","hg19","regulates","STAT3 regulates SETD7","STAT3","Metatargetome","false","regulates","STAT3 regulates SETD7","5","SETD7"
"10296","hg19","regulates","STAT3 regulates SH3BGRL2","STAT3","Metatargetome","false","regulates","STAT3 regulates SH3BGRL2","5","SH3BGRL2"
"10298","hg19","regulates","STAT3 regulates SH3RF2","STAT3","Metatargetome","false","regulates","STAT3 regulates SH3RF2","5","SH3RF2"
"10300","hg19","regulates","STAT3 regulates SHB","STAT3","Metatargetome","false","regulates","STAT3 regulates SHB","5","SHB"
"10302","hg19","regulates","STAT3 regulates SHBG","STAT3","Metatargetome","false","regulates","STAT3 regulates SHBG","5","SHBG"
"10304","hg19","regulates","STAT3 regulates SHH","STAT3","Metatargetome","false","regulates","STAT3 regulates SHH","5","SHH"
"10306","hg19","regulates","STAT3 regulates SHISA5","STAT3","Metatargetome","false","regulates","STAT3 regulates SHISA5","5","SHISA5"
"10308","hg19","regulates","STAT3 regulates SIDT2","STAT3","Metatargetome","false","regulates","STAT3 regulates SIDT2","5","SIDT2"
